MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368112900,2024-01-15T14:45:00,29.74695,-94.99312,0.0,100.3,105,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T14:45:00,29.36126,-93.41839,6.8,66.2,68,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T14:50:00,27.74661,-97.38083,13.0,233.3,229,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T14:50:00,31.84048,-95.27005,12.7,309.9,314,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T14:50:00,29.49692,-93.71588,5.9,49.9,50,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T14:50:00,28.70281,-93.88448,3.1,152.1,156,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T14:50:00,28.33420,-95.98945,10.7,144.5,145,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T14:50:00,29.54290,-94.74201,0.3,268.5,271,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T14:50:00,29.74692,-94.99277,0.2,94.6,95,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T14:50:00,29.36380,-93.40982,5.7,75.9,71,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T14:55:00,27.73196,-97.39456,13.7,223.4,219,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T14:55:00,31.85275,-95.28192,11.4,315.6,320,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T14:55:00,29.50088,-93.71008,4.6,49.8,51,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T14:55:00,28.69526,-93.88169,5.7,163.2,162,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T14:55:00,28.32291,-95.98174,9.5,147.4,149,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T14:55:00,29.54292,-94.74267,0.4,275.7,271,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T14:55:00,29.74690,-94.99255,0.1,89.4,93,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T14:55:00,29.36582,-93.40075,5.9,77.7,75,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:00:00,27.71758,-97.40582,12.6,215.1,214,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:00:00,31.86373,-95.29009,9.4,330.2,327,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:00:00,29.50468,-93.70262,5.4,57.9,59,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:00:00,28.69185,-93.88044,2.6,161.4,162,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:00:00,28.31328,-95.97519,8.1,152.4,149,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:00:00,29.54293,-94.74318,0.3,275.8,272,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:00:00,29.74690,-94.99255,0.0,101.1,99,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:00:00,29.36623,-93.39146,5.8,84.0,87,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:05:00,27.70058,-97.41482,13.5,209.7,205,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:05:00,31.87463,-95.30179,10.6,313.8,317,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:05:00,29.50727,-93.69273,6.5,68.5,73,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:05:00,28.68485,-93.87869,5.2,171.9,167,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:05:00,28.30617,-95.96703,7.3,131.6,134,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
,2024-01-15T15:05:00,28.30617,-95.96703,7.3,131.6,134,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:05:00,29.54302,-94.74368,0.3,284.9,281,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:05:00,29.74690,-94.99255,0.0,106.7,103,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:05:00,29.36588,-93.38054,6.9,92.4,92,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:10:00,27.68839,-97.42522,11.0,215.1,217,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:10:00,31.88382,-95.31493,10.4,308.2,309,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:10:00,29.51076,-93.68336,6.4,71.4,66,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:10:00,28.67980,-93.87630,3.9,157.8,157,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:10:00,28.29471,-95.95853,9.9,149.8,146,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:10:00,29.54302,-94.74433,0.4,275.0,270,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:10:00,29.74690,-94.99255,0.0,97.1,95,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:10:00,29.36356,-93.37149,5.9,102.9,106,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:15:00,27.67091,-97.43472,14.0,200.9,205,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:15:00,31.89382,-95.32573,9.8,322.0,317,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:15:00,29.51477,-93.67185,7.8,68.2,68,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:15:00,28.67109,-93.87087,7.1,155.3,151,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:15:00,28.28357,-95.95175,9.1,154.8,151,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:15:00,29.54302,-94.74433,0.0,281.1,282,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:15:00,29.74690,-94.99255,0.0,96.5,100,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
,2024-01-15T15:15:00,29.74690,-94.99255,0.0,96.5,100,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:15:00,29.36093,-93.36319,5.5,107.2,109,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:20:00,27.65528,-97.43996,11.7,196.8,196,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:20:00,31.90694,-95.33634,11.5,322.5,325,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:20:00,29.51615,-93.66070,7.1,86.7,81,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:20:00,28.66740,-93.86854,3.0,152.1,151,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:20:00,28.27090,-95.94303,10.7,150.9,148,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:20:00,29.54309,-94.74477,0.3,274.5,279,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:20:00,29.74690,-94.99255,0.0,99.3,102,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:20:00,29.35666,-93.35367,6.7,116.4,117,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:25:00,27.63880,-97.45006,13.5,210.8,208,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:25:00,31.92169,-95.34422,11.7,336.6,335,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:25:00,29.51701,-93.65307,4.8,81.0,82,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:25:00,28.65758,-93.86302,7.9,152.5,153,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
367777123,2024-01-15T15:25:00,28.65758,-93.86302,7.9,152.5,153,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:25:00,28.26211,-95.93436,8.4,138.6,139,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:25:00,29.54314,-94.74493,0.1,288.8,291,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:25:00,29.74690,-94.99255,0.0,109.9,111,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:25:00,29.35234,-93.34394,6.9,119.4,117,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:30:00,27.62253,-97.45766,12.7,203.9,202,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:30:00,31.93221,-95.35313,9.3,326.0,324,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:30:00,29.51752,-93.64171,7.1,82.3,87,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:30:00,28.64905,-93.85819,6.9,158.2,153,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:30:00,28.25385,-95.92566,8.1,134.7,137,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:30:00,29.54341,-94.74536,0.3,309.2,306,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:30:00,29.74690,-94.99255,0.0,105.5,104,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:30:00,29.34914,-93.33638,5.3,117.8,115,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:35:00,27.60567,-97.46718,13.6,211.1,206,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:35:00,31.94293,-95.36447,10.4,319.5,318,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:35:00,29.51674,-93.63125,6.6,95.9,94,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:35:00,28.64187,-93.85311,6.1,146.4,148,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:35:00,28.24354,-95.91685,9.3,141.7,143,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:35:00,29.54348,-94.74548,0.1,298.0,301,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:35:00,29.74690,-94.99255,0.0,106.2,102,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:35:00,29.34601,-93.32491,7.5,107.4,107,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:40:00,27.59049,-97.47799,12.9,216.8,212,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:40:00,31.95256,-95.37259,8.5,326.5,324,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:40:00,29.51732,-93.62541,3.7,79.8,83,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
368080720,2024-01-15T15:40:00,99.99,200.0,3.7,79.8,83,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:40:00,28.63460,-93.84907,5.8,150.3,153,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:40:00,28.23016,-95.91044,10.5,153.9,157,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:40:00,29.54364,-94.74571,0.2,305.1,308,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:40:00,29.74690,-94.99255,0.0,93.3,96,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:40:00,29.34464,-93.31910,3.8,107.8,105,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:45:00,27.57384,-97.48893,13.9,207.2,210,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:45:00,31.96469,-95.38110,10.2,330.2,329,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:45:00,29.51921,-93.61559,6.3,72.6,77,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:45:00,28.62985,-93.84493,4.3,143.7,142,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:45:00,28.21956,-95.90139,9.6,139.5,143,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:45:00,29.54394,-94.74626,0.4,303.0,302,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:45:00,29.74687,-94.99229,0.2,99.7,99,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:45:00,29.34240,-93.31353,3.8,117.4,114,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:50:00,27.55842,-97.49538,11.8,202.9,200,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
366999001,2024-01-15T15:50:00,27.55842,-97.49538,11.8,202.9,200,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:50:00,31.97354,-95.38574,7.0,340.2,335,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:50:00,29.52029,-93.60480,6.8,80.3,83,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:50:00,28.62675,-93.84086,3.4,134.2,130,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:50:00,28.21131,-95.89361,7.7,142.9,140,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:50:00,29.54415,-94.74665,0.3,301.4,301,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:50:00,29.74687,-94.99229,0.0,102.1,106,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:50:00,29.33925,-93.30424,6.3,110.8,111,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T15:55:00,27.54265,-97.49921,11.6,191.2,192,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T15:55:00,31.98336,-95.39143,7.9,337.4,333,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T15:55:00,29.52205,-93.59394,6.9,74.6,79,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T15:55:00,28.62494,-93.83887,1.8,135.0,136,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T15:55:00,28.20243,-95.88424,8.7,139.0,137,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T15:55:00,29.54426,-94.74682,0.1,312.4,308,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T15:55:00,29.74687,-94.99229,0.0,100.7,97,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T15:55:00,29.33730,-93.29477,6.1,102.5,103,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:00:00,27.52562,-97.50433,12.7,197.5,194,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:00:00,31.99414,-95.39434,8.0,345.7,347,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:00:00,29.52436,-93.57920,9.4,76.3,79,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:00:00,28.62224,-93.83444,3.4,124.6,124,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:00:00,28.19198,-95.87570,9.3,147.5,144,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:00:00,29.54437,-94.74709,0.2,291.0,294,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:00:00,29.74687,-94.99229,0.0,103.6,100,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:00:00,29.33517,-93.28487,6.4,103.8,103,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:05:00,27.50937,-97.50927,12.1,195.5,195,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:05:00,32.00959,-95.39809,11.4,343.5,348,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:05:00,29.52869,-93.56664,8.5,67.9,68,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:05:00,28.61895,-93.82866,4.4,118.3,122,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:05:00,28.18201,-95.87060,7.9,152.4,155,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:05:00,29.54437,-94.74709,0.0,287.5,288,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:05:00,29.74687,-94.99229,0.0,103.0,102,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:05:00,29.33332,-93.27733,4.9,102.3,105,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:10:00,27.49254,-97.51311,12.4,193.2,191,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:10:00,32.02490,-95.40400,11.6,337.5,341,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:10:00,29.53071,-93.55604,6.8,78.5,77,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:10:00,28.61452,-93.82191,5.3,125.5,126,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:10:00,28.17073,-95.86078,10.2,139.9,142,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:10:00,29.54443,-94.74739,0.2,278.8,282,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:10:00,29.74686,-94.99221,0.1,93.1,92,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:10:00,29.33086,-93.26977,5.1,109.7,110,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:15:00,27.47576,-97.51662,12.3,185.7,190,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:15:00,32.03840,-95.40857,10.1,342.2,343,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:15:00,29.53280,-93.54984,4.2,68.8,68,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:15:00,28.61024,-93.81644,4.6,128.4,131,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:15:00,28.15939,-95.85227,9.8,151.3,146,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:15:00,29.54453,-94.74765,0.2,290.6,293,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:15:00,29.74686,-94.99221,0.0,103.1,101,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:15:00,29.32645,-93.25983,7.0,117.8,116,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:20:00,27.45906,-97.52043,12.3,190.7,191,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:20:00,32.05245,-95.41765,11.5,334.5,331,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:20:00,29.53621,-93.54207,5.5,62.4,63,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:20:00,28.60446,-93.80919,6.2,133.9,132,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:20:00,28.14747,-95.84349,10.2,143.9,147,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:20:00,29.54456,-94.74773,0.1,301.5,298,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:20:00,29.74686,-94.99221,0.0,114.6,111,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:20:00,29.32002,-93.25105,7.2,132.3,130,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:25:00,27.44116,-97.52172,12.9,186.1,183,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:25:00,32.06731,-95.42348,11.3,340.7,341,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:25:00,29.53912,-93.53067,7.4,71.3,73,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:25:00,28.60181,-93.80437,3.6,123.9,122,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:25:00,28.13892,-95.83304,9.0,135.8,132,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:25:00,29.54475,-94.74813,0.3,302.8,297,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:25:00,29.74684,-94.99208,0.1,99.6,104,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:25:00,29.31616,-93.24433,5.0,123.9,123,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:30:00,27.42167,-97.52643,14.4,187.7,192,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:30:00,32.08064,-95.43047,10.5,334.0,336,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:30:00,29.54141,-93.51743,8.5,82.6,78,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:30:00,28.59828,-93.79993,3.8,135.7,132,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:30:00,28.13332,-95.82266,7.7,123.1,121,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:30:00,29.54485,-94.74829,0.1,306.4,306,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:30:00,29.74674,-94.99183,0.2,110.6,112,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:30:00,29.31042,-93.23661,6.4,133.5,130,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:35:00,27.40324,-97.52655,13.3,177.5,180,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:35:00,32.09264,-95.43760,9.7,336.9,333,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:35:00,29.54366,-93.51128,4.2,67.6,67,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:35:00,28.59503,-93.79458,4.1,122.4,124,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:35:00,28.12701,-95.80892,9.8,115.6,117,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:35:00,29.54520,-94.74865,0.3,313.6,318,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:35:00,29.74673,-94.99181,0.0,126.7,125,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:35:00,29.30614,-93.23011,5.1,128.4,127,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:40:00,27.38380,-97.52708,14.0,178.7,181,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:40:00,32.10196,-95.44733,9.0,323.1,318,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:40:00,29.54528,-93.50045,6.9,82.8,80,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:40:00,28.59108,-93.79014,4.0,132.0,135,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T16:40:00,28.12108,-95.79808,8.1,124.7,121,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T16:40:00,29.54556,-94.74923,0.5,308.5,305,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T16:40:00,29.74673,-94.99181,0.0,119.2,119,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T16:40:00,29.30451,-93.22611,2.8,111.6,115,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T16:45:00,27.36505,-97.53014,13.6,188.7,188,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T16:45:00,32.11382,-95.45736,10.5,327.0,324,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T16:45:00,29.54615,-93.49008,6.5,79.5,84,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T16:45:00,28.58604,-93.78320,5.7,130.3,129,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
